@RELATION data

@ATTRIBUTE ponzi {ponzi, non_ponzi}
@ATTRIBUTE nbr_tx_in NUMERIC
@ATTRIBUTE nbr_tx_out NUMERIC
@ATTRIBUTE Tot_in NUMERIC
@ATTRIBUTE Tot_out NUMERIC
@ATTRIBUTE num_paid_in_addr NUMERIC
@ATTRIBUTE num_paid_out_addr NUMERIC
@ATTRIBUTE overlap_in_out_addr NUMERIC
@ATTRIBUTE mean_in NUMERIC
@ATTRIBUTE mean_out NUMERIC
@ATTRIBUTE sdev_in NUMERIC
@ATTRIBUTE sdev_out NUMERIC
@ATTRIBUTE gini_in NUMERIC
@ATTRIBUTE gini_out NUMERIC
@ATTRIBUTE avg_time_btw_tx NUMERIC
@ATTRIBUTE gini_time_out NUMERIC
@ATTRIBUTE lifetime NUMERIC
@ATTRIBUTE SWAP8 NUMERIC
@ATTRIBUTE DUP11 NUMERIC
@ATTRIBUTE DUP14 NUMERIC
@ATTRIBUTE SWAP10 NUMERIC
@ATTRIBUTE DUP15 NUMERIC
@ATTRIBUTE LOG2 NUMERIC
@ATTRIBUTE INVALID NUMERIC
@ATTRIBUTE SWAP9 NUMERIC
@ATTRIBUTE SWAP5 NUMERIC
@ATTRIBUTE SWAP12 NUMERIC
@ATTRIBUTE SWAP16 NUMERIC
@ATTRIBUTE DUP9 NUMERIC
@ATTRIBUTE LOG1 NUMERIC
@ATTRIBUTE DUP12 NUMERIC
@ATTRIBUTE SWAP11 NUMERIC
@ATTRIBUTE SWAP2 NUMERIC
@ATTRIBUTE MSTORE8 NUMERIC
@ATTRIBUTE SWAP14 NUMERIC
@ATTRIBUTE DUP13 NUMERIC
@ATTRIBUTE POP NUMERIC
@ATTRIBUTE DUP8 NUMERIC
@ATTRIBUTE DUP7 NUMERIC
@ATTRIBUTE DUP3 NUMERIC
@ATTRIBUTE DUP4 NUMERIC
@ATTRIBUTE MSTORE NUMERIC
@ATTRIBUTE SWAP3 NUMERIC
@ATTRIBUTE CODECOPY NUMERIC
@ATTRIBUTE JUMP NUMERIC
@ATTRIBUTE DUP5 NUMERIC
@ATTRIBUTE SWAP13 NUMERIC
@ATTRIBUTE STOP NUMERIC
@ATTRIBUTE CALLDATACOPY NUMERIC
@ATTRIBUTE SWAP7 NUMERIC
@ATTRIBUTE SWAP1 NUMERIC
@ATTRIBUTE SWAP6 NUMERIC
@ATTRIBUTE RETURN NUMERIC
@ATTRIBUTE DUP6 NUMERIC
@ATTRIBUTE SWAP4 NUMERIC
@ATTRIBUTE REVERT NUMERIC
@ATTRIBUTE SELFDESTRUCT NUMERIC
@ATTRIBUTE DUP10 NUMERIC
@ATTRIBUTE DUP16 NUMERIC
@ATTRIBUTE JUMPI NUMERIC
@ATTRIBUTE SSTORE NUMERIC
@ATTRIBUTE PUSH NUMERIC
@ATTRIBUTE LOG3 NUMERIC
@ATTRIBUTE LOG4 NUMERIC
@ATTRIBUTE Missing NUMERIC
@ATTRIBUTE SWAP15 NUMERIC
@ATTRIBUTE DUP1&2 NUMERIC
@ATTRIBUTE size_info NUMERIC

@DATA
non_ponzi,22,0,0.0,0.0,22,0,0,0.0,0,0.0,0,-1.75006807284e-17,0,2672.27272727,0,58790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37846
non_ponzi,4699,0,0.0,0.0,4699,0,0,0.0,0,0.0,0,0.0,0,4715.56948287,0,22158461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13696
non_ponzi,1557,0,1e+15,0.0,1557,0,0,642260757868.0,0,2.53347243716e+13,0,0.999357739242,0,12441.192036,0,19370936.0,0.0,0.0,0.0,0.0,0.0,0.0008271298593879239,0.0,0.0,0.0033085194375516956,0.0,0.0,0.0,0.0016542597187758478,0.0,0.0,0.03391232423490488,0.0,0.0,0.0,0.043010752688172046,0.0008271298593879239,0.0016542597187758478,0.026468155500413565,0.019851116625310174,0.06947890818858561,0.010752688172043012,0.0,0.04052936311000827,0.01240694789081886,0.0,0.0008271298593879239,0.0,0.0,0.1282051282051282,0.0,0.0041356492969396195,0.006617038875103391,0.0016542597187758478,0.03143093465674111,0.0,0.0,0.0,0.055417700578990904,0.011579818031430935,0.29942100909842845,0.0033085194375516956,0.0,0.0,0.0,0.19272125723738626,6166
non_ponzi,36,32,2.3499812496e+19,2.3399812496e+19,36,32,0,6.52772569333e+17,7.312441405e+17,2.45345707882e+18,2.59156875849e+18,0.828239321452,0.813302629674,34713.4705882,0.000172866593827,2360516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12822
non_ponzi,34,33,1.30013115691e+20,1.30013115691e+20,35,33,0,3.82391516739e+18,3.93979138459e+18,1.32600321591e+19,1.34424722308e+19,0.896079462017,0.892930354805,177662.731343,0.000385860419527,11903403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12810
non_ponzi,137,0,0.0,0.0,137,0,0,0.0,0,0.0,0,0.0,0,157726.70073,0,21608558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12072
non_ponzi,333,0,0.0,0.0,333,0,0,0.0,0,0.0,0,3.91094580161e-17,0,98438.003003,0,32779855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5206
non_ponzi,74,0,0.0,0.0,74,0,0,0.0,0,0.0,0,6.1872384752e-18,0,279438.162162,0,20678424.0,0.0,0.0,0.0,0.0,0.0,0.0007380073800738007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057564575645756455,0.0,0.0,0.0,0.1055350553505535,0.0,0.002214022140221402,0.03025830258302583,0.014022140221402213,0.06051660516605166,0.006642066420664207,0.0,0.026568265682656828,0.0014760147601476014,0.0,0.002214022140221402,0.0,0.0,0.12250922509225093,0.0,0.00959409594095941,0.0014760147601476014,0.0007380073800738007,0.021402214022140223,0.0,0.0,0.0,0.043542435424354244,0.007380073800738007,0.26789667896678965,0.002214022140221402,0.0,0.0,0.0,0.2154981549815498,9006
non_ponzi,92,4,1.1355e+21,1.1145e+21,92,4,3,1.23423913043e+19,2.78625e+20,2.46388539652e+19,4.74228765339e+20,0.69529875749,0.740354419022,2797.45833333,1.57645245345e-05,268556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12250
non_ponzi,159,98,5.13070494e+17,1.07713100878e+17,161,98,6,3.22685845283e+15,1.09911327427e+15,3.9522922446e+16,1.32001257146e+15,0.992409818933,0.250389659278,41296.0856031,0.000708383552286,10613094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18082
non_ponzi,42,7,2.20182442448e+21,2.20182442448e+21,42,7,1,5.24243910591e+19,3.14546346355e+20,3.35522188126e+20,2.41644190249e+20,0.976168416562,0.430280670283,206242.285714,0.0011916334393,10105872.0,0.0,0.0,0.0,0.0,0.0,0.00285204991087344,0.013190730837789662,0.0,0.00035650623885918,0.0,0.0,0.0,0.00035650623885918,0.0,0.0,0.044919786096256686,0.0,0.0,0.0,0.11051693404634581,0.00142602495543672,0.0021390374331550803,0.025668449197860963,0.019964349376114084,0.05276292335115865,0.006773618538324421,0.0,0.038146167557932265,0.00784313725490196,0.0,0.00285204991087344,0.00035650623885918,0.0,0.14367201426024956,0.00035650623885918,0.004991087344028521,0.0024955436720142605,0.0024955436720142605,0.0,0.0,0.00035650623885918,0.0,0.0481283422459893,0.00784313725490196,0.2716577540106952,0.00071301247771836,0.0,0.0,0.0,0.18716577540106952,16438
non_ponzi,6493,8,7.02644759851e+21,6.5262e+21,6493,8,2,1.08215733844e+18,8.15775e+20,1.06596427934e+19,7.46616537705e+20,0.841710758764,0.495468266372,4706.19304722,0.0013160951988,30594961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011123470522803114,0.0,0.0,0.0,0.0033370411568409346,0.0,0.0,0.030033370411568408,0.0,0.0,0.0,0.07007786429365963,0.0033370411568409346,0.004449388209121246,0.025583982202447165,0.020022246941045607,0.03225806451612903,0.008898776418242492,0.0,0.04449388209121246,0.0055617352614015575,0.0,0.0011123470522803114,0.0011123470522803114,0.0011123470522803114,0.08898776418242492,0.0011123470522803114,0.004449388209121246,0.0,0.002224694104560623,0.04338153503893215,0.0,0.0,0.0,0.0778642936596218,0.014460511679644048,0.3025583982202447,0.0,0.0,0.0,0.0,0.21245828698553948,5104
non_ponzi,354,0,0.0,0.0,354,0,0,0.0,0,0.0,0,0.0,0,39216.8220339,0,13882755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002171552660152009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06080347448425624,0.0,0.0,0.0,0.10423452768729642,0.0,0.003257328990228013,0.033659066232356136,0.021715526601520086,0.06840390879478828,0.010857763300760043,0.0,0.031487513572204126,0.00760043431053203,0.0,0.0,0.0,0.0,0.11292073832790445,0.0,0.009771986970684038,0.003257328990228013,0.0010857763300760044,0.010857763300760043,0.0,0.0,0.0,0.03474484256243214,0.006514657980456026,0.26058631921824105,0.003257328990228013,0.0,0.0,0.0,0.21281216069489686,5906
non_ponzi,176,113,2.88713059801e+20,1.85866281361e+20,176,113,0,1.64041511251e+18,1.64483434833e+18,2.84768914915e+18,3.15707642666e+18,0.639059873419,0.658465764551,18156.8096886,0.000609093135168,5247318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025454545454545456,0.0,0.0014545454545454545,0.0,0.0,0.0,0.0025454545454545456,0.0,0.0,0.03345454545454545,0.0,0.0,0.0,0.059272727272727276,0.0047272727272727275,0.00909090909090909,0.01309090909090909,0.02181818181818182,0.05272727272727273,0.014909090909090908,0.0,0.04909090909090909,0.006909090909090909,0.0,0.0003636363636363636,0.0,0.0,0.07636363636363637,0.0007272727272727272,0.0014545454545454545,0.005454545454545455,0.004363636363636364,0.04872727272727273,0.0,0.0,0.0,0.07709090909090908,0.00909090909090909,0.31745454545454543,0.0,0.0,0.0,0.0,0.18727272727272729,16400
non_ponzi,49,0,4.76127906977e+19,0.0,1,0,0,9.71689606075e+17,0,2.61721247707e+18,0,0.824819839285,0,85014.9387755,0,4165732.0,0.000726920281075842,0.0,0.0,0.000726920281075842,0.0,0.0,0.04240368306275745,0.001938454082868912,0.005815362248606736,0.0,0.0,0.002180760843227526,0.001453840562151684,0.0,0.000726920281075842,0.02786527744124061,0.0,0.0,0.0,0.06178822389144657,0.007511509571117034,0.003876908165737824,0.028107584201599225,0.023503755754785558,0.0467652047492125,0.01938454082868912,0.0,0.039738308698812695,0.011388417736854858,0.0,0.000242306760358614,0.00121153380179307,0.000726920281075842,0.10516113399563848,0.002907681124303368,0.001696147322510298,0.006299975769323964,0.0121153380179307,0.010661497455779016,0.0,0.000969227041434456,0.0,0.07681124303368064,0.006542282529682578,0.2990065422825297,0.000242306760358614,0.0,0.0,0.0,0.14950327114126485,23868
non_ponzi,10001,9999,1.35466866885e+22,1.37231998766e+22,10002,9999,1,1.35453321553e+18,1.37245723339e+18,1.41795380718e+19,1.41787676542e+19,0.739811542458,0.735908560083,200.34055,0.000220333575662,4006811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12524
non_ponzi,71,0,3.3e+16,0.0,71,0,0,4.64788732394e+14,0,3.88870153178e+15,0,0.985915492958,0,239959.211268,0,17037104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11072
non_ponzi,84,20,3.36e+18,3.31300828505e+18,84,20,15,4e+16,1.65650414252e+17,1.20230135474e+17,2.58600461245e+17,0.886495890023,0.714251339297,76542.8365385,0.000292650821735,7960455.0,0.0009086778736937755,0.001817355747387551,0.001817355747387551,0.0009086778736937755,0.0,0.0013630168105406633,0.006360745115856429,0.0009086778736937755,0.005906406179009541,0.0,0.0,0.001817355747387551,0.0,0.006360745115856429,0.0009086778736937755,0.0372557928214448,0.0,0.0,0.002271694684234439,0.07905497501135847,0.00408905043162199,0.009995456610631531,0.024988641526578828,0.023171285779191277,0.049522944116310766,0.01590186278964107,0.0,0.06042707860063608,0.011358473421172195,0.0,0.0009086778736937755,0.0009086778736937755,0.003634711494775102,0.09722853248523398,0.00408905043162199,0.001817355747387551,0.007723761926397092,0.009086778736937756,0.017264879600181735,0.0,0.00817810086324398,0.0,0.04861426624261699,0.014993184915947297,0.2825988187187642,0.0013630168105406633,0.0,0.0,0.0,0.15447523852794184,10856
non_ponzi,2090,754,9.0882e+18,7.06571349184e+18,2090,754,98,4.34842105263e+15,9.37097280084e+15,9.34622373742e+15,1.24303549131e+16,0.778117998111,0.505383656989,5886.71905767,0.00190581544619,16741829.0,0.0,0.0,0.0,0.0006574621959237344,0.0,0.0,0.0006574621959237344,0.0013149243918474688,0.003287310979618672,0.0,0.0,0.0019723865877712033,0.003287310979618672,0.0,0.0006574621959237344,0.04339250493096647,0.0,0.0,0.0,0.05654174884944116,0.005259697567389875,0.007889546351084813,0.01775147928994083,0.0190664036817883,0.044707429322813935,0.017094017094017096,0.0,0.0440499671268902,0.006574621959237344,0.0,0.0006574621959237344,0.0,0.0019723865877712033,0.11308349769888232,0.0013149243918474688,0.0039447731755424065,0.007889546351084813,0.008547008547008548,0.03287310979618672,0.0,0.0,0.0,0.04930966469428008,0.009861932938856016,0.3136094674556213,0.0006574621959237344,0.0,0.0,0.0,0.18211702827087442,8676
non_ponzi,8708,0,6.7064923e+17,0.0,8708,0,0,7.70152997244e+13,0,6.54826048925e+15,0,0.999846824907,0,2186.29846119,0,19038287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18532
non_ponzi,23,0,0.0,0.0,23,0,0,0.0,0,0.0,0,-8.00598248823e-18,0,434019.391304,0,9982446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9376
non_ponzi,823,0,0.0,0.0,823,0,0,0.0,0,0.0,0,0.0,0,14139.5370595,0,11636839.0,0.0,0.0,0.0,0.0,0.0,0.0007552870090634441,0.00037764350453172205,0.0,0.0,0.0,0.0,0.0,0.00037764350453172205,0.0,0.0,0.04380664652567976,0.0,0.0,0.0,0.10045317220543806,0.0011329305135951663,0.0026435045317220545,0.0222809667673716,0.02152567975830816,0.05022658610271903,0.004531722054380665,0.0,0.03134441087613293,0.005287009063444109,0.0,0.004531722054380665,0.00037764350453172205,0.0,0.12915407854984895,0.00037764350453172205,0.00906344410876133,0.0018882175226586104,0.0022658610271903325,0.02416918429003021,0.0,0.0,0.0,0.04569486404833837,0.0075528700906344415,0.28134441087613293,0.00037764350453172205,0.0,0.0,0.0,0.2084592145015106,18164
non_ponzi,31,0,0.0,0.0,31,0,0,0.0,0,0.0,0,2.20351963386e-17,0,696260.580645,0,21584078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5208
non_ponzi,23,0,6.14e+17,0.0,1,0,0,2.66956521739e+16,0,1.02937902253e+17,0,0.936977765189,0,94808.6086957,0,2180598.0,0.0,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0046168051708217915,0.0,0.003693444136657433,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0,0.03139427516158818,0.0,0.0,0.0,0.038781163434903045,0.0018467220683287165,0.0046168051708217915,0.02585410895660203,0.0221606648199446,0.0664819944598338,0.017543859649122806,0.0,0.04247460757156048,0.01569713758079409,0.0,0.0009233610341643582,0.0,0.0,0.11265004616805172,0.0009233610341643582,0.0046168051708217915,0.002770083102493075,0.006463527239150508,0.027700831024930747,0.0,0.0,0.0,0.057248384118190214,0.012003693444136657,0.3047091412742382,0.0009233610341643582,0.0,0.0,0.0,0.1902123730378578,5148
non_ponzi,409,297,1.00034143333e+21,8.20497232542e+20,409,297,0,2.44582257539e+18,2.76261694459e+18,7.18378950268e+18,8.29117861517e+18,0.631527133231,0.656261646901,1121.58356941,1.24889938859e-05,791838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16058
non_ponzi,63,20,5.35e+18,5.195e+18,63,20,3,8.49206349206e+16,2.5975e+17,8.84769365674e+16,3.37105036598e+17,0.470850022252,0.628519072955,39909.3493976,0.000172491902196,3312476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30112
non_ponzi,6805,0,2.67725131255e+20,0.0,6805,0,0,3.93424145856e+16,0,8.42661418384e+17,0,0.997517521231,0,4332.8758266,0,29485220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12434
non_ponzi,128,0,0.0,0.0,128,0,0,0.0,0,0.0,0,0.0,0,102709.914062,0,13146869.0,0.0,0.0,0.0,0.0,0.0,0.0011554015020219526,0.0017331022530329288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05545927209705372,0.0,0.0,0.0,0.11265164644714037,0.0011554015020219526,0.0005777007510109763,0.02484113229347198,0.020219526285384173,0.060658578856152515,0.005777007510109763,0.0,0.02484113229347198,0.00924321201617562,0.0,0.002310803004043905,0.0011554015020219526,0.0,0.12073945696129405,0.0005777007510109763,0.006932409012131715,0.005199306759098787,0.002310803004043905,0.016753321779318313,0.0,0.0,0.0,0.03581744656268053,0.008087810514153668,0.2536106296938186,0.002310803004043905,0.0,0.0,0.0,0.22588099364529174,11354
non_ponzi,48,22,3.25001e+16,3.21006434518e+16,48,22,4,6.77085416667e+14,1.4591201569e+15,1.99083659268e+15,2.46201024965e+15,0.841985678506,0.593437471846,191487.085714,0.000133163457273,13404096.0,0.0,0.0005506607929515419,0.0,0.0,0.0,0.0,0.0027533039647577094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039647577092511016,0.0,0.0,0.0005506607929515419,0.11178414096916299,0.0005506607929515419,0.004405286343612335,0.021475770925110133,0.00881057268722467,0.045704845814977975,0.012665198237885462,0.0,0.053964757709251104,0.005506607929515419,0.0,0.003303964757709251,0.0,0.0,0.11674008810572688,0.0,0.011013215859030838,0.0005506607929515419,0.0027533039647577094,0.020374449339207047,0.0,0.0005506607929515419,0.0,0.039647577092511016,0.009911894273127754,0.30286343612334804,0.0,0.0,0.006607929515418502,0.0,0.17731277533039647,11216
non_ponzi,5564,0,282000000000.0,0.0,5564,0,0,50682961.8979,0,3780215138.4,0,0.999820273185,0,3404.70129403,0,18943758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014184397163120567,0.0,0.0035460992907801418,0.0,0.0,0.0017730496453900709,0.0017730496453900709,0.0,0.0,0.0673758865248227,0.0,0.0,0.0,0.05851063829787234,0.0017730496453900709,0.0017730496453900709,0.040780141843971635,0.02127659574468085,0.03546099290780142,0.014184397163120567,0.0,0.04609929078014184,0.005319148936170213,0.0,0.0017730496453900709,0.0017730496453900709,0.0,0.0975177304964539,0.0,0.005319148936170213,0.0017730496453900709,0.0017730496453900709,0.02304964539007092,0.0,0.0,0.0,0.06382978723404255,0.010638297872340425,0.2907801418439716,0.0035460992907801418,0.0,0.0035460992907801418,0.0,0.18085106382978725,3054
non_ponzi,156,0,1e+17,0.0,156,0,0,6.41025641026e+14,0,7.98070487051e+15,0,0.99358974359,0,16543.6474359,0,2580809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025673940949935813,0.0,0.0,0.0006418485237483953,0.0,0.0,0.0,0.03530166880616174,0.0,0.0,0.0,0.05455712451861361,0.005134788189987163,0.004492939666238768,0.029525032092426188,0.026957637997432605,0.07252888318356868,0.016046213093709884,0.0,0.03530166880616174,0.01797175866495507,0.0,0.0006418485237483953,0.0006418485237483953,0.0012836970474967907,0.09435173299101413,0.0012836970474967907,0.0025673940949935813,0.0038510911424903724,0.005776636713735558,0.036585365853658534,0.0,0.0006418485237483953,0.0,0.059050064184852376,0.008985879332477536,0.29717586649550704,0.0,0.0,0.0,0.0,0.18613607188703465,7276
non_ponzi,45,0,5e+15,0.0,45,0,0,1.11111111111e+14,0,3.14269680527e+14,0,0.888888888889,0,301404.6,0,13563207.0,0.001004772670183371,0.001004772670183371,0.0,0.0005023863350916855,0.00025119316754584274,0.0,0.005777442853554383,0.0005023863350916855,0.0015071590052750565,0.00025119316754584274,0.0,0.003014318010550113,0.0017583521728208992,0.0017583521728208992,0.00025119316754584274,0.048982667671439335,0.0,0.0,0.0007535795026375283,0.07334840492338608,0.0035167043456417984,0.005777442853554383,0.040442099974880685,0.03089675960813866,0.060537553378548103,0.013062044712383824,0.0,0.03843255463451394,0.010801306204471239,0.0,0.00025119316754584274,0.0012559658377292139,0.0017583521728208992,0.11881436824918362,0.001004772670183371,0.0015071590052750565,0.007033408691283597,0.0047726701833710125,0.016578749058025623,0.0,0.0015071590052750565,0.0,0.04697312233107259,0.008540567696558653,0.2662647575985933,0.00025119316754584274,0.0,0.0,0.0,0.17935192162773173,18012
non_ponzi,2120,0,4.3e+18,0.0,2120,0,0,2.02830188679e+15,0,3.77196604427e+16,0,0.997389205792,0,10822.5051887,0,22943711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4358
non_ponzi,156,233,1.89256e+18,1.58656656414e+18,156,233,17,1.21317948718e+16,6.80929855855e+15,1.37552992813e+16,1.1793910209e+16,0.543759883506,0.735125178456,5225.91002571,1.91802341372e-05,2032879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11586
